iso3,year,sstran,deficit,debt
CHE,2000,9.19938848720925,0.281892803748444,53.8394901888496
CHE,2001,9.39657381110765,0.207435172788659,51.982252985136
CHE,2002,9.91366119298252,-1.74530380756073,57.9722492810988
CHE,2003,10.3986509691906,-1.35880081912619,57.0335929419668
CHE,2004,10.3146207396289,-1.39284663216635,58.3265452919858
CHE,2005,10.1940235641985,-0.645934297772823,55.7096896827263
CHE,2006,9.5846910498364,0.846045529702679,49.4616008978337
CHE,2007,9.20725968098565,1.57488922271481,45.9319787586807
CHE,2008,8.91793808493813,1.93464453232247,45.8790500533498
CHE,2009,9.9207667655557,0.497848423795618,44.4070288591249
CHE,2010,9.85009700231433,0.354221686864679,43.0868544568245
CHE,2011,9.70165819832448,0.683494885488491,43.3025874502051
CHE,2012,9.77402798504282,0.235190641936911,43.7800737776548
CHE,2013,9.91280832223812,-0.432233522057328,43.0001909980452
CHE,2014,9.9217663654317,-0.247055664442963,43.037280744405
CHE,2015,10.0338412680318,0.545731524152988,42.9999012369312
CHE,2016,10.1474469875537,0.238364642212447,41.7564931086789
CHE,2017,10.1574961531295,1.12998222945733,42.5086871057681
CHE,2018,9.8882126071663,1.28979023674838,40.3231004502644
CHE,2019,9.97203724786271,1.34022521482396,40.1005512055941
CHE,2020,12.585312681449,-3.061601404063,43.9052267498838
CHE,2021,11.0924918368281,-0.312688029608293,41.3837109970542
CHE,2022,9.65548364405915,1.18542732079604,37.2419155397029
CHE,2023,9.72034756374155,0.532956251751702,39.2457418840753
CZE,1990,,,
CZE,1991,,,
CZE,1992,,,
CZE,1993,,,
CZE,1994,,,
CZE,1995,10.6388378636108,-12.2876328053699,17.9396351112932
CZE,1996,10.895620671145,-2.97852117405184,16.5645406067316
CZE,1997,11.4397381386314,-3.1397321699085,16.9429800642307
CZE,1998,11.4910248773102,-4.14262572745859,17.8154320446375
CZE,1999,11.9715958584645,-3.08756424504938,23.6163607925936
CZE,2000,12.2112347376755,-3.54502881304259,24.1797154181015
CZE,2001,12.0139343889081,-5.75491645896156,28.2164977640362
CZE,2002,12.2990268688902,-6.34645655312803,30.5104504461855
CZE,2003,12.1890923927987,-6.87651456524563,33.4769051747999
CZE,2004,11.6374012760637,-2.40885262503338,33.3047773852461
CZE,2005,11.6925290703067,-3.06403904301513,32.9756602084007
CZE,2006,11.8483326402761,-2.18476302972682,32.6506060937235
CZE,2007,12.1048718971931,-0.677642414028523,31.2829535504948
CZE,2008,12.204239982326,-2.00066486378349,33.6803086038877
CZE,2009,13.3317281311264,-5.4542082584978,40.4362667339585
CZE,2010,13.2771230602298,-4.14803181186879,44.4649145187566
CZE,2011,13.3220685386249,-2.71431448400187,47.4088401516862
CZE,2012,13.4616085039139,-3.91867685331254,56.6523971043112
CZE,2013,13.5372633941239,-1.2987748308066,56.1445712603574
CZE,2014,13.1506437541786,-2.09394084089367,54.9385310977129
CZE,2015,12.6945128705733,-0.66545289754251,51.972539565858
CZE,2016,12.5016570205016,0.685151086876149,47.5862826840555
CZE,2017,12.04778056835,1.45861441466043,43.1813237802324
CZE,2018,12.018485791869,0.880614512725659,39.6837348023803
CZE,2019,12.0332104517862,0.282631447980779,37.2243490446612
CZE,2020,14.0806318392373,-5.64814130293273,46.0328190311753
CZE,2021,13.6172378286728,-4.95250521680649,46.755161423272
CZE,2022,13.2937590923637,-3.06939083349615,45.873138088041
CZE,2023,13.5935970833211,-3.77734534239691,48.6104964838073
DEU,1980,16.61164,-2.936178276,30.2255085992593
DEU,1981,17.29806,-3.897015716,33.64427183526309
DEU,1982,17.74459,-3.44186093,36.48255813953488
DEU,1983,17.10957,-2.864499604,38.22601678574215
DEU,1984,16.50361,-1.980419233,38.99460561525719
DEU,1985,16.22275,-1.146210615,39.48597894054097
DEU,1986,15.93474,-1.147932567,39.55506802917461
DEU,1987,16.17097,-1.810387967,40.9063194724549
DEU,1988,16.05263,-1.977743963,41.39440739023434
DEU,1989,15.71991,0.08081086,39.83154632476069
DEU,1990,15.18673,-1.892614527,40.37577331398457
DEU,1991,15.33819888,-3.19927955776469,36.5425285743899
DEU,1992,15.99793739,-2.63393573145305,39.5102066619293
DEU,1993,17.00984148,-3.11321437176638,44.6296696079531
DEU,1994,17.21972843,-2.54312237977084,45.2588376863448
DEU,1995,17.1756854199892,-9.43352346897488,54.2096515103603
DEU,1996,17.9216099058365,-3.63617614122473,57.2992729098685
DEU,1997,17.9711566811375,-3.02304980290527,58.6131536932734
DEU,1998,17.6765678852401,-2.65163081159273,61.1810077889583
DEU,1999,17.8318826904932,-1.87047902441001,61.2410135283124
DEU,2000,17.3329545561263,-1.71408315472432,62.6767172875531
DEU,2001,17.4417111130342,-3.12063731927783,61.2431328647662
DEU,2002,17.9004749568221,-4.07943976011272,63.9872279243446
DEU,2003,18.2517928784681,-3.82351722414041,66.6604286998161
DEU,2004,17.9289502145623,-3.4315531054322,68.8552565615701
DEU,2005,17.7414638970465,-3.37547782849929,71.1081143223253
DEU,2006,16.868492857084,-1.75456667757159,68.3203559235579
DEU,2007,15.8063818237603,0.154618156791297,65.6527313910213
DEU,2008,15.6454079268481,-0.26326432294788,70.3181751749747
DEU,2009,17.1232970054552,-3.17723793783996,76.8311056913178
DEU,2010,16.4833375381299,-4.42880656765289,86.0736922707425
DEU,2011,15.4767251010805,-0.840874503652998,85.0410779986356
DEU,2012,15.4145865918197,-0.05428982413809,87.3306610794431
DEU,2013,15.3494949917692,0.122282760080668,82.76826302771
DEU,2014,15.1670759119246,0.730207275583002,82.6103839809274
DEU,2015,15.2827443164325,0.915956647270408,78.6993856752269
DEU,2016,15.3114254515646,1.13564069665918,76.0139660269907
DEU,2017,15.297393361372,1.33635277722477,71.8494923352578
DEU,2018,15.2500196728192,1.88209565808591,68.7727887624334
DEU,2019,15.5582933508351,1.3258981371343,67.4305195487371
DEU,2020,17.2607127741606,-4.39002696764463,80.7000084818529
DEU,2021,16.4877898848349,-3.17497367277234,78.1308677268818
DEU,2022,15.5273467632814,-2.1501998474385,64.1530924861569
DEU,2023,15.6967662553308,-2.56792012847004,64.4893704271991
DNK,1980,16.01133,-4.33932612707878,44.4958019426982
DNK,1981,17.16418,-7.90800008952238,54.4047579989737
DNK,1982,17.44071,-9.88050855277676,66.0538638473102
DNK,1983,16.93742,-7.63401405335994,76.8981443928305
DNK,1984,16.5843,-4.31949675716932,78.1345819498917
DNK,1985,15.82368,-2.46930538689829,75.6800870794255
DNK,1986,15.07384,2.97848392049308,73.2376379809838
DNK,1987,15.77478,1.87402743870791,69.9065521640028
DNK,1988,16.97466,1.15246790429767,68.2219231642913
DNK,1989,17.80687,-0.0107766206732654,66.4399822084849
DNK,1990,16.95822746,-1.5812627334994,67.5012733725244
DNK,1991,17.42720129,-3.01069865654813,68.3193218259378
DNK,1992,17.87611888,-2.70583649537957,72.2076384061313
DNK,1993,18.90999102,-4.00688163650046,86.4031211687888
DNK,1994,20.01996018,-3.69345644044055,80.3631655930621
DNK,1995,19.4964223132258,-3.50436179340542,82.5895156200465
DNK,1996,18.9052632156025,-2.39709995646228,80.2569485845304
DNK,1997,18.0072482071324,-1.21939644207631,76.3004636253298
DNK,1998,17.4448087846623,-0.282901561258878,74.0056309644728
DNK,1999,16.8929351495048,1.06383637605391,68.4624075350159
DNK,2000,16.2812093777893,1.79180333091828,61.9597130181902
DNK,2001,16.3493286113424,1.12513765720383,59.856084545875
DNK,2002,16.4737097897373,0.251721726127759,59.9361969945521
DNK,2003,17.1458857085397,0.13927370460188,58.245389129782
DNK,2004,16.8203172851745,2.23485297791589,54.4625437153826
DNK,2005,16.1688866390546,5.20169270882876,47.2593004917902
DNK,2006,15.2137311874166,5.28642568377291,42.7430323363418
DNK,2007,14.8127145999105,5.30782201573692,37.1065653301446
DNK,2008,14.5958422584253,3.46246772704594,44.3819832700727
DNK,2009,16.5379127988066,-2.74623899383955,54.1656136559958
DNK,2010,17.1464350303196,-2.5205530401496,58.6780555558816
DNK,2011,17.259379548402,-1.76545582693494,65.9307815085885
DNK,2012,17.3487457797297,-3.20253492763533,65.822494582827
DNK,2013,17.3802844067468,-0.943708551601992,60.9515035449731
DNK,2014,17.274337187974,1.42794291553555,64.3734259961784
DNK,2015,17.067480566374,-0.895081679848245,58.7931534703836
DNK,2016,16.5984124668834,0.302400138286953,57.8439835251015
DNK,2017,16.1570473497135,1.68903831320603,55.0146582726226
DNK,2018,15.9071666589809,0.810459424643313,53.4283218581868
DNK,2019,15.8796307760657,4.28296707793415,55.1966383747427
DNK,2020,16.6116772723367,0.3625476385287,65.03051592271
DNK,2021,15.1342153951315,4.09800126063443,54.9117446546721
DNK,2022,13.6373739584712,3.44371133751105,40.0678505535207
DNK,2023,14.2552849248334,3.30590091840511,39.8474404416004
ESP,1980,14.15534,-3.51309913234614,26.8525070381876
ESP,1981,15.64247,-4.54202588026708,29.2582984239005
ESP,1982,15.52999,-6.22443555388817,33.4503255763228
ESP,1983,16.13379,-5.39966838242514,38.9039050341262
ESP,1984,15.95696,-6.0651819454098,44.985257509345
ESP,1985,15.9619,-7.53534129636444,48.7552131696965
ESP,1986,15.56495,-6.58465755389752,49.551292237906
ESP,1987,15.31458,-3.73732854682959,48.0162653259276
ESP,1988,15.28386,-3.85582829677221,44.6478353102687
ESP,1989,15.44198,-3.5739345509655,45.1330696926009
ESP,1990,15.87131,-4.84397929524968,46.9808719959683
ESP,1991,16.76452,-5.52345268836166,48.8283199233553
ESP,1992,17.50582,-4.45820852041281,51.3164615304132
ESP,1993,18.41808,-7.62197802347607,64.5817879194497
ESP,1994,17.94373,-7.15679284046173,63.3677173988211
ESP,1995,13.1278258545732,-6.79334896221475,68.2672147638612
ESP,1996,12.9934594004246,-5.86588294003837,74.6832983601461
ESP,1997,12.6249828988518,-3.8591751754915,73.7285898441339
ESP,1998,12.1267048144302,-2.62690371319698,73.698023072257
ESP,1999,11.8414023204008,-1.2401678644988,68.3044879225592
ESP,2000,11.6293398850161,-1.16126621255804,65.4926347617011
ESP,2001,11.4013963746758,-0.454948798644139,60.9180578579601
ESP,2002,11.4925894705393,-0.314240594122796,59.5655317014874
ESP,2003,11.4613116261339,-0.374867787158814,54.9179439454928
ESP,2004,11.5086290591692,-0.109411098540921,53.0265946871087
ESP,2005,11.4047506685543,1.23054943207897,50.4383044470447
ESP,2006,11.2664382034994,2.12164270589546,46.0426915667638
ESP,2007,11.4223959923567,1.88271258355831,42.2741222839781
ESP,2008,12.2508162296662,-4.56036863376818,47.5608396737958
ESP,2009,14.3872729475578,-11.2373833866112,62.6517488513406
ESP,2010,15.0275960989468,-9.48739491897563,67.3082082727952
ESP,2011,15.2324808878159,-9.69177216966567,78.1887170273887
ESP,2012,16.206258132522,-11.4959593190497,96.6997887957498
ESP,2013,16.6145047247994,-7.48840737404112,110.757839891113
ESP,2014,16.4309316434204,-6.03648494776934,123.351579336426
ESP,2015,15.6606678980639,-5.26606274238535,120.303979718741
ESP,2016,15.4687537567889,-4.22105012881058,120.186078486723
ESP,2017,15.1574668553807,-3.06856953361638,118.478253437536
ESP,2018,15.2835657886488,-2.55247154938314,116.804506564512
ESP,2019,15.7043494907116,-3.06466407701938,119.744996849351
ESP,2020,20.1928952350927,-9.90928203157236,146.686190571495
ESP,2021,18.4130139525397,-6.65121240916442,139.300624699508
ESP,2022,16.6336761964111,-4.59403521620467,113.694381816342
ESP,2023,16.8145207578601,-3.51519431044287,111.056620597414
EST,1992,,,
EST,1993,,,
EST,1994,,,
EST,1995,9.21849752192337,1.04559533523203,12.9073323824128
EST,1996,9.76366654366992,-0.348259205953229,12.1292151573398
EST,1997,9.28055490244889,2.12108237016529,11.0650891446704
EST,1998,9.5501730729576,-0.754542650533121,9.92664551935131
EST,1999,10.6789637588987,-3.30026195829294,10.7517502811651
EST,2000,9.72350177755302,-0.0648350673688207,6.79957769030519
EST,2001,9.26939227426165,0.267897301870179,6.79914756511151
EST,2002,8.98546904451549,0.446031874869171,7.53653285416474
EST,2003,8.97137054801609,1.80943871588238,8.35222280287589
EST,2004,9.2702993512089,2.41345383674607,8.34640007498164
EST,2005,8.93134032066788,1.16534067923165,8.25265863301445
EST,2006,8.7206972481567,2.84971965412622,8.19801566562377
EST,2007,8.47571122017085,2.6930722964996,7.31604745612214
EST,2008,10.5825156326339,-2.64526887761458,8.5944147694187
EST,2009,14.4460915509394,-2.72818257551914,13.4048473386777
EST,2010,13.3579657958027,-0.421329990194072,13.1982806751131
EST,2011,11.6743324074376,0.621821854167397,10.8738184757573
EST,2012,11.0794981221536,-0.392622082504797,14.3754981081616
EST,2013,10.9459619384176,-0.217080044733742,14.2354413950387
EST,2014,10.8585169834645,0.861687955820497,14.6943833788745
EST,2015,11.6848958434818,0.249487115909229,13.9155723982424
EST,2016,11.9207934540153,-0.0870070948335208,14.4395712306596
EST,2017,11.6766165404265,-0.526630250644605,14.0086117180856
EST,2018,11.8978130944217,-0.577694767859031,13.7582270648339
EST,2019,11.9991304356192,-0.109015197428899,14.4202489863504
EST,2020,13.6234634935676,-5.42708832713931,25.8874016689961
EST,2021,12.4436359694338,-2.57401643661414,25.7662803458249
EST,2022,11.413226709021,-1.07623623829556,26.7967982488592
EST,2023,12.4759816178886,-2.85111697479451,29.6591105131851
FIN,1980,10.7308377896613,3.43056575715832,13.4531091855235
FIN,1981,10.9692335986968,4.77846922680215,13.8222334705858
FIN,1982,11.9344737334081,2.82277783654433,16.1321469049656
FIN,1983,12.7325289089995,1.38155101444969,17.642145056543
FIN,1984,12.8644137569702,3.06632265952766,17.051637097654
FIN,1985,13.6006869901245,3.32174666362108,18.1074524022269
FIN,1986,13.9559001850788,3.92385759561187,19.0833608553041
FIN,1987,14.1740774662452,1.63913996482294,19.593347077217
FIN,1988,13.4742989740448,5.09107002560435,18.4990840133276
FIN,1989,13.1270669337184,6.73526075410272,16.2692060850351
FIN,1990,14.3694208697946,5.30869354909635,16.1103953424848
FIN,1991,17.944381162772,-0.899750325037681,24.341849375693
FIN,1992,21.6521595546435,-5.32163328851461,43.7443710309665
FIN,1993,23.142156290153,-7.98037612428455,56.6777005459481
FIN,1994,23.0037729188271,-6.38969176797652,59.2285549727571
FIN,1995,21.3216324374835,-5.83216527515381,63.7379263975859
FIN,1996,20.6997656334271,-3.14384616138933,64.43398904781
FIN,1997,19.0883319490087,-1.1763749954859,62.7409379121938
FIN,1998,17.6325032591276,1.67564829653494,59.2970248524051
FIN,1999,17.0488935123889,1.68416241094508,52.9734884307421
FIN,2000,15.6467672635021,6.88853694660743,53.5370199287317
FIN,2001,15.2634963661635,4.97949700234418,50.6849315068493
FIN,2002,15.7700080840744,4.08380490433845,50.4298032875236
FIN,2003,16.0367533648839,2.44077672462661,51.8317360296347
FIN,2004,15.8698760874632,2.2149287203684,51.7679742473589
FIN,2005,15.7221284296698,2.65932250737857,48.5728687160677
FIN,2006,15.3070964532196,3.98817547046471,45.9797178079497
FIN,2007,14.4767159024693,5.11175618387782,42.0567842231595
FIN,2008,14.6309194709992,4.17960082984562,40.8565118685426
FIN,2009,17.183261342064,-2.48163534817178,51.9349602443118
FIN,2010,17.3141214050716,-2.57458264016965,58.8646111816824
FIN,2011,17.0843135766867,-1.01287597075713,60.5686676279376
FIN,2012,17.9475790755472,-2.15093473335392,67.7599337252593
FIN,2013,18.8336928799933,-2.52190449982065,69.5076585895617
FIN,2014,19.5030482621263,-2.99482645551479,76.0491608170803
FIN,2015,19.7148321534597,-2.42682880414098,79.6995128263683
FIN,2016,19.5283635503924,-1.7013030961862,81.1113634993993
FIN,2017,18.9256183635506,-0.629266686247803,79.0339376785664
FIN,2018,18.4894676699511,-0.871908755740479,78.6783381125896
FIN,2019,18.2837353994248,-0.93410140953723,78.7806371007644
FIN,2020,19.5848333453193,-5.53414527871668,91.4149255246697
FIN,2021,18.7334180186844,-2.65231303564826,85.8874274412695
FIN,2022,17.6684765250719,-0.173603282680237,81.2076325322032
FIN,2023,18.2198025742908,-2.98953607493051,85.2228157471094
FRA,1980,15.1096797042743,-0.428612354219766,33.3398039916683
FRA,1981,15.9626263517554,-2.4081729600894,32.392045478366
FRA,1982,16.5644747597651,-2.83853364056795,36.779414084215
FRA,1983,16.7036119241459,-2.5423640170582,37.8685476698603
FRA,1984,16.8917867700098,-2.73593593293448,39.7616011878659
FRA,1985,17.1016076516882,-2.97024009858424,41.5347181995347
FRA,1986,16.9183251575014,-3.1965597035395,42.392572195628
FRA,1987,16.6575738069564,-2.01349327770946,43.961869705417
FRA,1988,16.3735996498111,-2.5667191744611,43.6497270710447
FRA,1989,16.0802951697938,-1.78090169083944,43.4648382716766
FRA,1990,16.1786006496157,-2.43274424612773,43.0038540759951
FRA,1991,16.6186836187432,-2.86066442720403,44.0078510315174
FRA,1992,17.010158419711,-4.60173084645265,48.80094650054
FRA,1993,17.7845741118045,-6.36191551078364,56.5049981619896
FRA,1994,17.7351345533013,-5.42584482285635,60.7353675750964
FRA,1995,17.7193833197232,-5.10644493936917,69.0256181981576
FRA,1996,17.8089321370611,-3.89471725662608,73.9638744612638
FRA,1997,17.8571063029186,-3.71016912498225,76.5670550828572
FRA,1998,17.5000534792088,-2.39019088296458,78.4685560202264
FRA,1999,17.3505678250623,-1.54544128785748,75.1862785317852
FRA,2000,16.8068471269391,-1.3109848714371,73.3280439009334
FRA,2001,16.9221373989924,-1.41624380034978,72.5655644420447
FRA,2002,17.2180742384484,-3.1714581485142,76.2377766275578
FRA,2003,17.4318910631784,-4.08162737758474,80.091528110526
FRA,2004,17.423068122384,-3.56181686577268,81.833220650384
FRA,2005,17.5207685921329,-3.5104221675525,83.1854076078668
FRA,2006,17.5488488537074,-2.65476813512044,78.2802342911636
FRA,2007,17.448384089325,-2.98742619957881,77.3962210017933
FRA,2008,17.57383179505,-3.50332715061576,83.6334331646923
FRA,2009,19.094256850333,-7.37434983790604,98.0605829433978
FRA,2010,19.0908047497812,-7.15948878941624,101.4223090113
FRA,2011,19.0339226980264,-5.30708027790081,103.605464960161
FRA,2012,19.4651673067687,-5.17206135098377,111.590248704101
FRA,2013,19.7422654230178,-4.93235451653131,112.859573226541
FRA,2014,19.827312864347,-4.56726842582672,120.790720169634
FRA,2015,19.7090299198474,-3.88983999996374,121.479220606469
FRA,2016,19.7380280624882,-3.76744070930032,124.998385866793
FRA,2017,19.5361918906235,-3.35823144483613,124.77910558118
FRA,2018,19.4091245730806,-2.31723106327321,122.715976973046
FRA,2019,19.3470555217591,-2.39119391112188,122.739247728026
FRA,2020,22.337178805528,-8.93716578319014,144.670296669363
FRA,2021,20.171629362965,-6.59121769102299,136.83781129617
FRA,2022,19.2498366557645,-4.73900552609429,115.470626071516
FRA,2023,18.817606490464,-5.47856689980383,116.781525175702
GBR,1980,11.87932,-3.32292970753934,43.8089010270416
GBR,1981,13.35305,-4.4004692348607,44.1260596870908
GBR,1982,14.16342,-2.6740564357734,42.6532898566144
GBR,1983,14.09729,-3.36574956983824,41.6724776360692
GBR,1984,14.12313,-3.61055989800611,41.5251905165114
GBR,1985,14.08528,-2.8222757228341,40.6427417215349
GBR,1986,14.18756,-2.57683850028876,41.5497089117779
GBR,1987,13.30553,-1.77714171844713,41.7524642266948
GBR,1988,12.31046,-0.0516481519139509,36.5841675919544
GBR,1989,11.67031,-0.0543415480182418,31.4362601300618
GBR,1990,10.8607978586035,-2.01104059797524,28.2620524540211
GBR,1991,12.7597744326091,-3.03109292744984,28.7219996486675
GBR,1992,14.1144353362989,-5.49219154053914,33.9772655751881
GBR,1993,14.52551382299,-6.75737638906028,42.115982879893
GBR,1994,14.2158573046554,-5.93640308142389,40.7033105819727
GBR,1995,12.9512998256725,-5.05326673279763,45.0578450304926
GBR,1996,12.5005357184066,-3.68420416420786,44.738476010255
GBR,1997,12.2846009827933,-2.24164966619642,44.132032032557
GBR,1998,11.7688414933986,-0.465197330798867,41.9695122989361
GBR,1999,11.3880879714124,0.581453307363158,40.4097587534316
GBR,2000,11.1411108042502,1.31092198787738,37.6856912365365
GBR,2001,11.456329315482,0.107404450610094,34.9577493052738
GBR,2002,11.5656781421458,-2.01420299318723,35.4344620244931
GBR,2003,11.8234904246408,-3.25414397131445,36.7636891318203
GBR,2004,12.0670297292454,-3.20027339322883,39.8015479681878
GBR,2005,11.9285876165059,-2.9206812659026,41.0004225204093
GBR,2006,11.7286374400661,-2.8401440723677,42.0582892561197
GBR,2007,11.9106948752361,-2.73824853347421,43.1738978154738
GBR,2008,12.3569277108434,-5.2347515060241,50.8273719879518
GBR,2009,14.1062576107211,-10.1816113357292,64.9150117316481
GBR,2010,14.1935640292859,-9.30183836031514,75.8602296598247
GBR,2011,14.1933369020624,-7.42834974347253,81.4250657107284
GBR,2012,14.395509171595,-8.03260752225428,84.482600665805
GBR,2013,14.0778315007458,-5.34798954282708,85.3160589010313
GBR,2014,13.746420161137,-5.49182449098369,87.0943251970187
GBR,2015,13.6317077765098,-4.56536587682128,87.866686912423
GBR,2016,13.2724456416681,-3.29837897818135,87.8251897300976
GBR,2017,12.7784537873557,-2.46268635215094,86.7228144108808
GBR,2018,12.6712583352538,-2.23244485909053,86.3451445520707
GBR,2019,12.4551405354084,-2.45845757302967,85.6571919955988
GBR,2020,14.2331349008265,-13.047246332992,105.840114933021
GBR,2021,13.4737026341122,-7.77207491030017,105.135468626936
GBR,2022,12.8412129694573,-4.5934418079597,99.6196606434063
GBR,2023,13.1073631372087,-5.7289095079501,100.031176138196
GRC,1980,9.20667,-2.337301227,22.77315326572788
GRC,1981,10.97238,-7.76070658,26.97414485305926
GRC,1982,13.01555,-6.538323599,29.63483146067417
GRC,1983,13.37402,-6.748020095,33.95920169078894
GRC,1984,14.0072,-7.555769078,40.50292548614696
GRC,1985,14.84719,-10.37320709,47.13257876271575
GRC,1986,14.87947,-8.58791857,47.66007671879611
GRC,1987,14.92507,-8.560954224,52.98759724441419
GRC,1988,14.57133,-10.33987116,62.66346640260898
GRC,1989,14.86142,-12.14489149,65.68556420938236
GRC,1990,14.75358,-14.04010729,79.58162939896451
GRC,1991,14.58217,-9.8634605,82.18660611215749
GRC,1992,14.50903,-10.93276636,87.80665633047774
GRC,1993,14.7862,-11.93952797,110.1202716579537
GRC,1994,14.79582,-8.262472678,107.9317490533421
GRC,1995,11.1616921319481,-9.86823465825135,99.2243584993658
GRC,1996,11.2910154490081,-8.35054403704995,101.314768621584
GRC,1997,11.3262270944695,-6.24768421090498,106.795469507128
GRC,1998,11.7527851910005,-6.48463656469524,105.649776770598
GRC,1999,12.1452067020807,-6.02403083905867,107.106428948923
GRC,2000,12.760612969606001,-4.21485709585403,117.174789881405
GRC,2001,13.0189678258195,-5.64234492029569,121.102939730206
GRC,2002,12.9595389508623,-6.1968895352679,121.151109832897
GRC,2003,13.4730257114851,-8.04670986122598,115.395988420182
GRC,2004,13.1473352699969,-9.05268886192651,119.768116494411
GRC,2005,13.9084714025196,-6.32991979397598,120.229251016823
GRC,2006,14.2030610561734,-6.04482804158118,118.574010412559
GRC,2007,14.7760777766381,-6.80687779458381,116.199819611414
GRC,2008,16.2409929300234,-10.3147668925513,120.393163309673
GRC,2009,17.7464737134384,-15.4236083075213,137.792684103027
GRC,2010,17.9408342439212,-11.4244567635924,131.254592659348
GRC,2011,19.8510884545278,-10.499569971741,114.530925175083
GRC,2012,20.8919712991827,-9.31203576992259,171.431829722774
GRC,2013,19.2607093619858,-13.5969174780856,187.036441288412
GRC,2014,19.9691213049523,-3.77232469935559,188.016934000788
GRC,2015,20.001952697418,-5.9054680322919,187.537785928494
GRC,2016,20.1446636018596,0.210950872522598,191.468298325807
GRC,2017,19.353534039802,0.723312013575514,194.7259673523
GRC,2018,19.0315727316765,0.901361288082927,200.34199684745
GRC,2019,18.6476798241609,0.82351772210137,202.947545431177
GRC,2020,20.4298068853611,-9.56132732877917,239.144142127677
GRC,2021,19.2702587190754,-6.92673856532806,223.630987145577
GRC,2022,17.8798420758786,-2.45556741215721,192.469096126035
GRC,2023,17.2249269728189,-1.31529341656121,180.671403558397
HUN,1990,,,
HUN,1991,,-2.397976399,78.23037719726562
HUN,1992,,-5.738077479,80.10309600830078
HUN,1993,,-5.307867236,90.87667846679688
HUN,1994,,-8.923234752,90.67198181152344
HUN,1995,14.8056282686748,-8.57090087000716,87.2227603600256
HUN,1996,13.1741833146361,-4.36006613493879,75.6642728653718
HUN,1997,12.3597227775556,-5.53878787468063,66.9880070570642
HUN,1998,12.8533296314217,-7.41251963174775,65.3815048404502
HUN,1999,13.0226615987324,-5.26730859890467,67.380634434184
HUN,2000,12.5709251769695,-3.03768486009789,61.9835579298833
HUN,2001,12.4071119746796,-3.99567976403368,60.1376288543077
HUN,2002,13.0807341314812,-8.79413023237306,60.9197324711944
HUN,2003,13.6693667674353,-7.19105073774153,61.8911252008434
HUN,2004,13.6770403531222,-6.59728409718238,65.2823377548845
HUN,2005,14.1921057764763,-7.78660550887102,68.0169378315466
HUN,2006,14.6141331025733,-9.2687021093581,71.4858048588129
HUN,2007,15.0422665796822,-5.08530462461745,72.5813825885462
HUN,2008,15.4784039430711,-3.78489643647684,76.4585190518819
HUN,2009,15.9970643574456,-4.75927731054338,85.8145671344049
HUN,2010,15.4523515441924,-4.43619637800253,86.8218161337133
HUN,2011,15.1912613012155,-5.21983170895142,95.8288741975486
HUN,2012,15.0310280096682,-2.33058716403323,99.1142595161628
HUN,2013,14.6761115057062,-2.5982156086686,98.0481551407122
HUN,2014,13.683072687322,-2.77297492260128,100.832677110785
HUN,2015,12.7946321190473,-2.00287525237779,98.9619307038165
HUN,2016,12.4805180849618,-1.79164770363596,98.6149602490996
HUN,2017,11.8810342575105,-2.45493248678579,93.2153146808862
HUN,2018,11.2609296545639,-2.04647019202651,86.674082444444
HUN,2019,10.6510287252764,-2.02429403316978,83.6448584094749
HUN,2020,11.0177413160029,-7.48686161952176,96.5948800033175
HUN,2021,10.7143159277935,-7.10735567980594,88.3829821149765
HUN,2022,10.3808249201534,-6.19574713323968,77.4477301114712
HUN,2023,10.7952519354487,-6.70575593419838,82.3919622403972
IRL,1980,12.60269,-11.20289297,69.47341265371104
IRL,1981,13.60771,-12.25882823,73.92073034300243
IRL,1982,15.6012,-13.28937197,79.54512654070639
IRL,1983,16.28505,-11.60157864,92.94301401400196
IRL,1984,16.1112,-9.535407969,97.05424747772744
IRL,1985,16.49185,-10.811504,99.97539351435093
IRL,1986,17.1803,-10.63507127,111.104268707074
IRL,1987,16.73998,-8.579541539,112.3989164511382
IRL,1988,16.08275,-4.64136534,107.1420590764447
IRL,1989,14.20971,-2.649669945,97.89533326711991
IRL,1990,12.39677686,-2.80625135944592,93.24354596860455
IRL,1991,13.08160193,-2.85536391930233,94.61617855024804
IRL,1992,13.53793359,-2.95836979682496,91.61580487208029
IRL,1993,13.43409819,-2.73260163323579,94.18255601469987
IRL,1994,13.21473047,-1.96506148296677,88.73311772992261
IRL,1995,10.661129125684,-2.07491157313757,81.16851666183742
IRL,1996,10.2612628568578,-0.197901903967264,72.77609811330366
IRL,1997,10.3369231412958,1.37659054309093,71.7569572971427
IRL,1998,9.24844551962409,2.06807363619149,61.1066785663654
IRL,1999,8.12852374195086,3.53671697543933,50.4217088043567
IRL,2000,7.34511156602714,4.84766980946034,38.681051704501
IRL,2001,7.87989606176598,0.959225840038657,35.5067534907479
IRL,2002,8.28365770795892,-0.519571819686103,34.2003019325166
IRL,2003,8.30255609952469,0.346884459263747,32.9474825376323
IRL,2004,8.52956879229613,1.29680753401934,31.4143090964269
IRL,2005,8.87081612756844,1.57096948999718,31.3385064577217
IRL,2006,9.11926380620745,2.77235061551805,27.6298898262568
IRL,2007,9.71941884020907,0.267786395977723,27.5318205466713
IRL,2008,11.6477213518652,-7.03774990223794,47.4166462103974
IRL,2009,14.3389222985973,-13.8635059726641,67.4341204764861
